item_id,Bargain Hunter,Sourcing Pro,Auction Sniper,Luxury Buyer,Tech Pioneer,Persistent Analyst,Emotional Bidder,Habitual Buyer,Safety Focused,Budget Renovator
v1|236666893488|0,15,9,5,7,8,7,7,3,8,5
v1|406786576440|0,16,10,4,4,9,6,2,4,9,13
v1|117098379831|0,5,5,14,11,6,8,16,2,12,10
v1|406786711563|0,14,7,11,12,2,5,8,10,6,4
v1|127721042525|0,4,12,13,10,5,9,18,11,14,9
v1|117098497311|0,6,4,8,8,4,11,17,1,10,6
v1|406786735261|0,8,11,9,9,7,10,14,12,13,3
v1|127721306150|0,13,8,10,6,10,4,4,9,7,14
v1|117098350691|0,10,6,12,5,3,3,9,13,11,15
v1|304170262528|0,10,14,13,8,9,10,15,10,12,6
v1|265152009341|0,1,1,1,17,18,1,1,1,19,1
v1|397643639875|0,11,8,2,7,11,11,19,7,11,15
v1|264625576092|0,15,5,8,1,4,16,4,4,4,17
v1|177015899844|0,19,2,3,3,1,13,3,3,1,12
v1|406713318404|0,12,9,10,4,2,17,13,9,8,16
v1|317645551737|0,17,18,6,16,5,18,6,5,5,18
v1|271944198303|0,9,16,12,6,13,8,7,12,13,7
v1|281967752938|0,14,19,7,9,8,19,14,11,7,19
v1|235797940649|0,4,10,14,13,7,6,8,13,10,10
v1|357181530991|0,16,4,1,1,1,14,2,1,3,11
v1|277736035355|0,5,6,9,12,16,4,16,8,9,9
v1|283903393563|0,2,17,11,14,12,9,17,16,14,14
v1|187576325380|0,1,1,19,18,19,2,1,18,18,1
v1|187924089414|0,7,13,16,10,14,7,11,19,17,4
v1|397478850013|0,3,11,18,19,17,3,10,14,6,2
v1|357449120372|0,13,7,4,5,6,1,18,6,2,13
v1|124721120275|0,18,3,5,2,3,15,9,2,1,3
v1|361958737453|0,6,12,17,11,15,5,5,17,15,8
v1|206068591413|0,8,15,15,15,10,12,12,15,16,5
v1|197213675926|0,15,5,15,1,1,6,5,13,4,3
v1|364154299937|0,8,13,7,11,15,8,9,8,13,8
v1|305966107891|0,12,7,10,10,8,4,13,14,6,16
v1|277703976258|0,17,1,12,2,3,1,1,10,1,18
v1|256950193318|0,13,11,19,8,17,10,17,19,18,12
v1|257114249389|0,5,16,3,14,19,15,2,2,15,6
v1|357010365196|0,3,19,6,18,11,14,19,1,8,1
v1|305259229221|0,19,2,11,3,5,2,7,5,1,15
v1|156924770748|0,1,6,16,13,14,18,16,16,16,9
v1|355520121875|0,9,14,8,12,9,17,18,7,12,14
v1|186389504596|0,16,4,14,1,2,7,4,12,3,17
v1|355800421336|0,18,3,1,4,4,5,8,11,2,4
v1|166285108042|0,10,8,17,7,7,9,15,15,11,13
v1|116799235252|0,14,1,2,6,6,3,6,9,5,19
v1|366175166685|0,1,9,1,16,12,0,1,3,7,2
v1|186918051948|0,11,10,18,9,18,11,11,17,19,11
v1|354933141031|0,6,15,9,15,13,16,14,4,14,1
v1|306815706338|0,2,18,5,17,1,12,10,6,9,7
v1|188074060630|0,7,12,13,5,16,19,12,18,17,10
v1|395565953083|0,4,17,4,19,10,13,3,1,10,5
v1|252393046230|0,15,4,4,5,4,15,8,16,6,16
v1|117104432418|0,7,16,18,12,15,1,14,2,13,3
v1|254179132984|0,1,12,12,10,10,3,17,11,11,10
v1|354890021488|0,8,19,8,14,19,9,15,13,12,9
v1|355522456162|0,12,8,9,8,8,12,9,7,8,13
v1|254141034542|0,10,11,11,13,9,8,18,12,7,11
v1|156423370578|0,6,1,1,6,6,6,1,1,10,5
v1|257218642147|0,11,9,10,11,12,11,12,10,9,8
v1|286886680390|588910871276,4,15,14,18,17,4,13,3,16,6
v1|285345685128|0,5,17,16,16,14,1,11,6,18,4
v1|355898456113|624957475972,13,10,19,9,11,18,10,9,14,14
v1|376728124784|645334688575,19,1,5,2,2,10,5,18,3,19
v1|197999081912|0,3,13,15,19,13,2,16,1,19,1
v1|117086025110|0,17,6,1,1,1,17,6,15,1,18
v1|260909635636|0,9,18,13,15,18,5,19,4,15,7
v1|285631007564|0,2,14,17,17,16,7,1,5,17,2
v1|257411302434|0,18,2,7,1,1,16,4,19,2,17
v1|115345772576|0,16,5,1,3,5,14,3,14,1,15
v1|287181847533|0,1,3,3,4,3,19,7,17,5,1
v1|156797519972|458561007844,14,7,2,7,7,13,2,8,4,12
v1|326307159736|0,6,9,7,8,8,9,8,7,9,7
v1|177994391593|0,5,5,1,6,5,2,0,0,2,3
v1|177991657611|0,4,3,1,3,4,1,0,0,3,1
v1|326307166340|0,7,6,8,7,9,8,4,9,8,6
v1|316252910253|0,8,8,5,4,6,6,9,6,6,9
v1|225552270112|0,9,7,6,5,7,7,7,8,7,8
v1|267568265114|567384949681,0,2,9,9,3,3,0,3,1,1
v1|157497067077|0,3,4,2,2,0,0,3,2,0,2
v1|376226080406|0,1,0,3,0,0,5,6,4,5,5
v1|376226080403|0,2,0,4,0,0,4,5,5,4,4
v1|147164956465|0,8,11,9,15,10,5,19,18,11,16
v1|358214435929|0,5,2,8,14,14,18,9,11,9,7
v1|358214437466|0,10,15,2,7,11,11,8,9,8,10
v1|205979852187|0,11,18,15,16,13,12,12,10,17,12
v1|297437355635|0,14,12,19,17,12,6,18,17,18,15
v1|206159772665|0,6,6,6,11,19,17,14,12,7,3
v1|389776214691|0,7,3,4,9,18,9,17,14,4,4
v1|227196724470|0,9,19,18,19,9,15,16,6,12,11
v1|376692489882|0,17,10,1,4,3,3,1,2,1,9
v1|366254827595|0,3,7,5,12,8,10,3,13,5,5
v1|298118529624|0,0,1,1,0,1,0,10,19,1,1
v1|206154551498|0,1,5,3,8,1,7,2,1,3,6
v1|145855046368|0,4,1,16,13,7,19,13,7,6,13
v1|366213308840|0,12,16,17,18,15,14,15,16,19,19
v1|365587827232|0,15,9,13,6,17,16,6,8,13,1
v1|298136191803|0,19,17,14,5,5,13,5,5,16,17
v1|296514510722|0,13,8,10,1,2,4,1,1,2,2
v1|395508229565|0,16,14,11,2,6,1,4,4,14,14
v1|298136191253|0,18,13,12,3,4,2,7,3,15,18
v1|366213308901|0,2,4,7,10,16,8,11,15,10,8
v1|176420593380|0,4,5,8,3,4,5,3,3,4,8
v1|267543694995|0,2,2,1,0,0,2,0,1,0,1
v1|177876552827|0,9,6,4,10,8,7,7,8,8,5
v1|389795559471|0,1,0,1,0,0,1,0,1,0,1
v1|232681787190|532170007827,5,4,9,5,5,0,10,5,3,7
v1|146895707436|0,3,3,3,4,3,4,4,4,5,9
v1|405938958897|0,0,1,2,2,2,3,2,2,2,10
v1|226910845766|0,10,8,5,7,10,8,9,6,9,6
v1|306716437524|0,6,7,6,9,7,9,5,7,6,4
v1|358251719195|0,8,9,7,8,9,6,6,9,7,3
v1|195484885428|0,7,10,10,6,6,10,8,10,10,2
v1|397740311800|0,13,14,4,10,2,1,5,18,5,19
v1|327022712750|0,1,5,15,18,16,18,10,5,19,3
v1|327022714572|0,5,6,16,19,19,19,15,3,16,4
v1|115910491373|0,11,17,7,9,7,9,13,16,11,17
v1|298115471950|0,3,4,19,16,18,17,18,6,18,2
v1|298152583588|0,2,3,14,17,17,15,19,10,15,6
v1|236640722768|0,7,9,8,8,11,8,4,8,9,13
v1|287099655540|0,18,13,13,7,10,7,1,19,10,18
v1|157774248276|0,12,15,1,14,14,10,14,14,12,16
v1|406014745224|0,17,12,1,5,9,11,1,1,3,8
v1|405463053558|0,14,18,11,13,12,6,7,7,13,14
v1|405643910729|0,8,8,12,12,8,13,12,9,8,10
v1|405643662130|0,4,2,18,15,15,16,17,4,17,5
v1|167971162497|0,0,1,17,1,0,14,16,2,1,1
v1|115908726271|0,9,7,9,6,6,2,2,12,6,7
v1|375925940069|0,10,11,3,4,1,0,3,13,1,12
v1|405642341506|0,19,16,5,1,3,5,8,17,4,15
v1|405463169367|0,15,19,6,3,13,3,9,15,14,11
v1|316756050911|0,6,10,10,11,5,4,6,11,7,9
v1|256771625459|0,16,1,2,2,4,12,11,1,2,1
v1|256661221058|0,8,9,13,19,11,12,10,14,18,10
v1|187910251222|0,10,1,15,14,15,6,17,15,15,6
v1|127757735829|0,4,6,1,17,16,3,16,5,14,5
v1|406438848156|0,14,18,12,9,8,11,2,10,8,17
v1|358348051628|0,17,17,9,5,3,16,15,3,1,19
v1|358348052306|0,1,3,4,15,19,4,1,18,11,4
v1|358348051632|0,19,15,5,3,1,17,5,1,4,18
v1|397759684144|0,0,1,1,0,0,0,8,1,0,1
v1|358348052170|0,7,2,16,12,10,9,6,16,17,1
v1|358348053202|0,9,13,17,13,13,10,18,12,16,8
v1|358348053208|0,5,7,14,18,14,5,19,17,19,9
v1|358348053210|0,16,19,6,7,7,19,9,6,7,15
v1|358348053214|0,15,14,7,8,6,18,4,8,9,13
v1|305800979348|0,6,8,18,2,12,8,11,11,6,7
v1|198218166297|0,2,4,2,16,18,0,13,19,12,3
v1|198218169150|0,3,5,3,1,17,2,14,4,13,2
v1|358348051147|0,13,12,19,11,4,14,12,13,10,14
v1|358366011544|0,18,16,10,4,2,15,3,2,5,16
v1|198218168551|0,12,11,8,6,5,13,1,7,3,12
v1|198218167504|0,11,10,11,10,9,7,7,9,2,11
v1|256278342061|0,1,1,1,0,1,1,1,1,1,1
v1|320817048310|0,16,2,3,16,4,3,2,17,4,15
v1|127351616253|0,0,19,19,19,19,0,19,19,19,1
v1|114122238625|0,14,13,17,15,9,10,17,9,10,1
v1|293484151933|0,2,15,14,5,12,12,14,5,17,9
v1|293484152006|0,6,17,9,11,14,2,7,6,11,14
v1|293484151622|0,5,8,18,10,11,13,15,2,13,2
v1|313002582724|0,11,10,10,13,13,15,1,11,18,10
v1|313002583025|0,12,18,8,2,18,1,5,12,8,4
v1|114122238643|0,4,16,7,8,15,18,8,7,14,5
v1|293484151766|0,13,7,15,9,7,9,16,10,12,7
v1|394114079991|0,18,1,2,18,5,4,1,15,1,18
v1|293484152155|0,3,6,6,4,8,19,6,13,15,6
v1|313002583460|0,9,11,11,7,17,17,11,3,7,8
v1|293484151582|0,7,9,16,3,10,16,12,1,9,13
v1|293484151631|0,8,14,5,1,2,11,18,8,6,12
v1|394114089346|0,19,1,1,14,1,6,1,16,3,19
v1|325229352806|0,17,4,1,12,1,7,4,18,2,16
v1|293484151559|0,10,12,12,6,16,8,13,1,5,3
v1|394114086760|0,15,3,4,17,3,5,1,14,1,17
v1|313002582941|0,1,5,13,1,6,14,9,4,16,11
v1|275089948290|0,1,5,5,5,5,5,5,5,5,0
v1|135929585819|0,4,1,2,2,2,1,3,2,1,5
v1|356616953581|0,3,4,4,3,4,3,2,4,3,4
v1|156100409571|0,2,3,3,4,3,4,1,3,4,3
v1|286039069543|0,5,2,1,1,1,2,4,1,2,1
v1|166631836323|0,0,0,0,0,1,0,1,0,0,2
v1|136560600255|0,17,19,16,6,18,7,19,13,5,16
v1|303888937742|0,13,15,15,12,15,10,16,10,6,17
v1|287224504784|0,0,2,2,1,5,1,7,3,2,1
v1|355348095200|0,7,12,13,16,9,17,3,5,19,11
v1|397520713504|0,9,11,6,4,3,5,8,14,10,13
v1|404950776887|0,10,14,12,10,11,18,12,16,12,15
v1|227272501887|0,19,18,19,7,14,13,15,11,8,19
v1|404832623040|0,4,13,11,14,10,15,5,8,14,10
v1|366305883618|0,12,4,1,8,1,11,14,1,9,5
v1|326848967034|0,11,7,14,9,13,12,13,17,11,12
v1|325275264119|0,8,9,10,13,12,8,10,18,15,9
v1|317964048447|0,5,8,8,17,19,14,11,4,18,6
v1|168249941235|0,16,3,3,2,6,2,1,2,3,2
v1|326144251887|0,2,6,9,15,7,19,4,6,16,8
v1|327008748598|0,15,1,5,1,4,3,2,1,1,1
v1|234923391240|0,0,1,1,19,1,1,1,19,1,1
v1|305441132256|0,14,17,18,3,17,6,17,12,4,3
v1|318037413470|0,3,5,4,18,8,16,6,7,17,7
v1|376374830588|0,6,10,7,5,2,4,9,15,13,14
v1|305441650945|0,18,16,17,11,16,9,18,9,7,18
v1|168199693905|0,0,0,5,2,2,0,13,3,8,1
v1|357994645135|0,0,0,14,4,7,8,17,4,16,2
v1|168082655197|0,5,7,7,7,3,0,3,11,18,6
v1|255390748318|0,0,12,12,19,11,12,5,8,15,13
v1|236479150455|0,15,1,6,15,16,15,0,13,6,8
v1|318017640206|0,17,11,3,10,13,9,1,7,10,15
v1|336302982852|0,14,14,17,16,15,19,7,15,5,10
v1|317566556493|0,13,18,15,18,14,16,10,12,4,9
v1|134728737210|0,0,5,9,0,5,0,18,1,9,4
v1|267291923125|0,18,19,1,9,1,13,2,19,1,19
v1|377061525358|0,9,9,11,8,10,7,14,9,14,16
v1|316115052431|0,16,10,2,11,9,10,16,10,11,17
v1|336302984185|0,12,15,18,17,19,17,11,14,7,7
v1|126966854898|0,0,8,13,5,4,0,6,2,17,5
v1|336428905092|0,2,0,10,0,6,0,4,1,19,3
v1|315167177612|0,19,17,1,12,12,11,19,18,12,18
v1|236557104179|0,10,13,19,13,17,14,8,17,2,11
v1|317716858839|0,11,16,16,14,18,18,9,16,3,12
v1|126827426152|0,7,4,4,0,0,0,1,6,0,14
v1|227062109397|0,6,6,8,6,8,6,15,5,13,1
v1|377057869879|0,13,13,9,7,3,7,6,8,9,14
v1|227237124184|0,15,12,4,11,1,10,4,1,3,16
v1|306775835056|0,18,15,10,5,8,2,1,6,8,7
v1|188121173623|0,12,11,5,12,4,8,3,1,10,11
v1|147188265007|0,17,16,11,4,9,11,1,11,13,13
v1|376964318115|0,16,14,1,8,6,4,7,2,4,10
v1|127699260379|0,9,0,12,1,10,3,9,3,7,9
v1|364073187798|633416078617,4,7,17,17,16,16,17,15,17,1
v1|366203686547|0,10,17,8,10,5,6,11,9,6,17
v1|358198459862|0,19,19,7,3,1,1,10,10,12,18
v1|197974670458|0,8,2,2,1,11,9,12,7,2,8
v1|389570389849|0,14,10,6,9,7,12,5,5,5,15
v1|406794153288|0,1,8,16,18,18,19,15,14,19,1
v1|314941410158|0,1,1,19,19,19,17,19,4,1,6
v1|363672124195|632895938856,6,3,1,2,15,14,13,18,14,3
v1|275514536599|576419624055,2,6,18,16,12,15,16,19,1,2
v1|316361297162|0,7,9,13,13,17,18,14,13,18,19
v1|366115156716|0,11,18,3,6,2,5,8,12,11,12
v1|145415847405|444598978270,5,5,14,15,13,0,2,17,15,5
v1|145415380026|444598527362,3,4,15,14,14,13,18,16,16,4
v1|273365053510|572739183585,1,1,1,1,1,1,1,1,1,1
v1|389702280167|0,1,1,1,1,1,1,1,1,1,1
v1|306843880015|0,11,16,8,8,8,13,17,7,6,11
v1|306843880042|0,2,8,14,14,6,15,15,16,17,13
v1|127486651863|0,19,1,7,1,9,5,10,3,5,19
v1|298162172413|0,5,18,18,15,14,6,18,14,19,7
v1|265992417284|0,14,6,3,5,1,2,16,1,0,16
v1|298162107978|0,1,7,15,19,18,17,1,18,15,1
v1|257262451626|0,10,14,1,13,15,8,19,6,12,10
v1|298074132197|0,6,4,2,4,1,1,1,1,0,3
v1|396511552000|0,13,17,10,10,7,11,4,13,10,14
v1|227118068849|0,17,1,1,1,3,1,8,2,2,6
v1|364042620544|0,15,5,4,6,2,3,3,8,7,15
v1|287219693184|0,7,19,17,16,13,7,5,15,14,8
v1|236034230278|0,1,2,5,3,4,4,9,5,3,5
v1|256792214134|0,18,3,6,2,5,9,11,4,9,18
v1|364651022966|0,3,10,16,17,19,19,2,19,16,1
v1|257352500977|0,12,12,11,9,10,10,14,12,4,4
v1|306843876731|0,8,15,9,12,12,14,13,10,11,12
v1|357815981666|0,16,11,13,7,11,12,12,11,8,17
v1|157504234360|0,9,13,12,11,16,16,7,9,13,9
v1|205612255653|0,4,9,19,18,17,18,6,17,18,2
v1|186772524154|0,1,1,1,1,1,1,1,1,1,1
v1|185415531618|0,1,1,1,1,1,1,1,1,1,1
v1|336440531894|0,17,1,1,1,6,4,5,7,3,17
v1|177087851164|0,7,18,2,14,15,14,8,19,13,19
v1|257389145957|0,3,14,16,16,16,15,17,17,15,5
v1|336440537672|0,18,1,4,1,1,3,6,8,2,16
v1|336402725863|0,14,10,8,5,7,5,11,10,10,18
v1|146824418466|0,8,11,9,8,12,9,1,3,7,15
v1|157147550915|0,10,16,14,12,14,13,10,14,12,7
v1|385624595723|0,4,15,13,15,3,1,2,6,14,4
v1|326955220591|0,13,5,3,4,5,8,4,4,6,14
v1|255660515689|0,19,2,5,2,1,2,1,9,5,6
v1|376051790350|0,12,9,10,9,9,10,14,5,8,8
v1|157149071570|0,11,12,1,10,11,12,16,2,11,9
v1|267565837426|0,1,6,18,13,10,1,1,16,1,1
v1|267596474012|0,1,19,19,19,19,19,19,15,18,1
v1|224990677397|0,16,3,6,7,8,7,13,12,1,12
v1|275793950987|0,6,17,15,11,4,16,15,1,17,11
v1|116385778304|0,2,7,12,18,18,17,3,1,19,3
v1|358289550283|0,9,13,11,3,13,11,9,13,9,10
v1|224990679904|0,15,4,7,6,2,6,12,11,4,13
v1|277630051714|0,5,8,17,17,17,18,18,18,16,2
v1|298159968221|0,4,7,2,11,11,2,8,6,2,10
v1|383833162364|0,1,15,11,15,14,13,12,5,13,1
v1|177840694007|0,8,3,3,7,8,3,3,2,9,5
v1|286887133528|0,6,6,5,8,6,6,2,13,8,7
v1|206151001035|0,10,4,7,10,7,9,9,9,7,6
v1|306646517304|0,5,9,1,12,12,12,15,1,11,4
v1|123768107695|0,14,10,14,2,1,1,5,14,1,14
v1|123768095234|0,15,11,15,0,1,1,1,15,1,15
v1|383809695699|0,2,13,12,14,15,14,14,3,15,2
v1|137029955192|0,12,1,10,3,2,10,6,8,3,11
v1|383920992996|0,3,14,13,13,13,15,13,4,14,1
v1|358276443847|0,13,8,9,5,3,5,7,7,4,13
v1|336441920501|0,7,5,6,9,9,8,4,10,6,9
v1|157556277510|0,9,2,4,6,5,4,11,11,10,8
v1|366124773533|0,11,1,8,4,4,7,10,12,5,12
v1|156668828037|0,1,12,1,0,10,11,1,1,12,3
v1|389198979061|0,6,17,10,18,14,14,16,6,14,9
v1|277671743619|0,1,14,6,15,15,2,4,9,19,12
v1|406442695474|0,9,9,12,13,13,18,15,19,9,6
v1|277671743615|0,4,13,5,16,17,1,3,8,18,11
v1|389478528331|0,5,18,3,19,18,12,17,5,16,3
v1|389560535251|0,7,16,13,12,12,15,14,17,13,10
v1|197583415365|0,16,7,16,8,6,7,13,12,5,15
v1|387418177044|0,17,3,8,5,1,4,7,3,1,1
v1|388728502455|0,11,11,19,10,9,17,10,16,11,7
v1|389008179082|0,0,0,1,0,0,3,1,1,0,2
v1|197581410770|0,18,2,7,3,2,6,6,2,2,19
v1|197583425418|0,14,6,17,9,4,19,9,13,6,1
v1|387789270597|0,15,4,14,4,8,10,11,15,8,17
v1|197764452289|0,12,5,18,7,7,9,8,14,7,14
v1|386120291337|0,10,12,9,11,11,16,19,18,12,5
v1|326708620303|0,8,10,11,1,10,13,5,7,10,8
v1|197765239810|0,13,8,15,6,3,8,12,11,4,16
v1|194409551234|0,19,1,1,2,5,5,1,1,3,18
v1|277671743625|0,3,15,4,14,16,0,2,10,17,13
v1|277671743641|0,2,19,2,17,19,11,18,4,15,4
